timestamp,engineId,missionId,health,degradation,degradationRatePerHour,dominantMechanism,rulHours,rulLowerBoundHours,rulUpperBoundHours,rulConfidence,rulStatus,diagnosticType,affectedSensor
2026-01-01 00:00:16+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,0.8,STABLE,NORMAL,
2026-01-01 00:00:17+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,0.85,STABLE,NORMAL,
2026-01-01 00:00:18+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,0.9,STABLE,NORMAL,
2026-01-01 00:00:19+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,0.95,STABLE,NORMAL,
2026-01-01 00:00:20+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:21+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:22+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:23+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:24+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:25+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:26+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:27+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:28+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:29+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:30+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:31+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:32+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:33+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:34+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:35+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:36+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:37+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:38+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:39+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:40+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:41+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:42+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:43+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:44+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:45+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:46+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:47+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:48+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:49+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:50+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:51+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:52+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:53+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:54+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:55+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:56+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:57+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:58+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:59+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:00+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:01+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:02+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:03+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:04+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:05+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:06+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:07+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:08+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:09+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:10+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:11+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:12+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:13+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:14+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:15+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:16+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:17+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:18+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:19+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:20+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:21+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:22+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:23+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:24+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:25+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:26+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:27+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:28+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:29+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:30+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:31+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:32+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:33+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:34+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:35+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:36+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:37+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:38+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:39+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:40+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:41+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:42+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:43+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:44+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:45+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:46+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:47+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:48+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:49+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:50+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:51+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:52+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:53+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:54+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:55+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:56+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:57+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:58+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:59+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:02:00+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:02:01+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,99.97,0.0011,0.177,LUBRICATION_DEGRADATION,281.86,1.81,1995.6,1.0,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:02+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,99.84,0.0033,1.1153,LUBRICATION_DEGRADATION,44.54,0.41,1986.8,1.0,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:03+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,99.62,0.0067,3.3199,LUBRICATION_DEGRADATION,14.86,0.21,1973.2,0.999,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:04+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,99.29,0.0112,7.3961,LUBRICATION_DEGRADATION,6.61,0.13,1955.2,0.999,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:05+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,98.86,0.0169,13.8679,LUBRICATION_DEGRADATION,3.48,0.09,1932.4,0.998,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:06+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,98.35,0.0226,23.1214,LUBRICATION_DEGRADATION,2.06,0.07,1909.6,0.997,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:07+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,97.85,0.0283,34.9957,LUBRICATION_DEGRADATION,1.35,0.06,1886.8,0.997,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:08+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,97.35,0.034,49.3907,LUBRICATION_DEGRADATION,0.94,0.05,1864.0,0.996,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:09+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,96.84,0.0398,66.2654,LUBRICATION_DEGRADATION,0.69,0.04,1840.8,0.995,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:10+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,96.33,0.0456,85.5178,LUBRICATION_DEGRADATION,0.53,0.04,1817.6,0.995,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:11+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,95.81,0.0515,107.1048,LUBRICATION_DEGRADATION,0.42,0.04,1794.0,0.994,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:12+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,95.3,0.0573,130.8634,LUBRICATION_DEGRADATION,0.34,0.03,1770.8,0.993,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:13+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,94.78,0.0631,156.7505,LUBRICATION_DEGRADATION,0.28,0.03,1747.6,0.993,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:14+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,94.26,0.0691,184.6623,LUBRICATION_DEGRADATION,0.23,0.03,1723.6,0.992,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:15+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,93.73,0.0751,214.5536,LUBRICATION_DEGRADATION,0.2,0.03,1699.6,0.991,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:16+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,92.92,0.0909,247.9709,LUBRICATION_DEGRADATION,0.16,0.02,1636.4,0.987,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:17+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,91.45,0.1066,288.6472,LUBRICATION_DEGRADATION,0.14,0.02,1573.6,0.983,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:18+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,89.99,0.1224,336.2294,LUBRICATION_DEGRADATION,0.11,0.01,1510.4,0.979,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:19+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,88.52,0.1382,390.4845,LUBRICATION_DEGRADATION,0.09,0.01,1447.2,0.974,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:20+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,87.04,0.154,451.1773,LUBRICATION_DEGRADATION,0.08,0.01,1384.0,0.97,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:21+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,85.86,0.1599,516.2414,LUBRICATION_DEGRADATION,0.07,0.01,1360.4,0.97,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:22+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,85.15,0.1717,582.6669,LUBRICATION_DEGRADATION,0.06,0.01,1313.2,0.965,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:23+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,84.02,0.1836,652.7903,LUBRICATION_DEGRADATION,0.05,0.01,1265.6,0.961,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:24+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,82.74,0.2,727.271,LUBRICATION_DEGRADATION,0.04,0.01,1200.0,0.953,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:25+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,82.25,0.1717,801.1906,LUBRICATION_DEGRADATION,0.04,0.01,1313.2,0.945,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:26+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,80.66,0.1868,880.9427,LUBRICATION_DEGRADATION,0.04,0.01,1252.8,0.938,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:27+00:00,ENG-DATASET-000,MSN-LUBRICATION_DEGRADATION-000,79.26,0.196,965.0881,LUBRICATION_DEGRADATION,0.03,0.01,1216.0,0.933,LOW_RUL,PHYSICAL_FAULT,
