timestamp,engineId,missionId,health,degradation,degradationRatePerHour,dominantMechanism,rulHours,rulLowerBoundHours,rulUpperBoundHours,rulConfidence,rulStatus,diagnosticType,affectedSensor
2026-01-01 00:00:23+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:24+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:25+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:26+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:27+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:28+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:29+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:30+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:31+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:32+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:33+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:34+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:35+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:36+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:37+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:38+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:39+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:40+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:41+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:42+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:43+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:44+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:45+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:46+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:47+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:48+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:49+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:50+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:51+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:52+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:53+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:54+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:55+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:56+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:57+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:58+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:00:59+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:00+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:01+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:02+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:03+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:04+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:05+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:06+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:07+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:08+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:09+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:10+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:11+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:12+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:13+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:14+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:15+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:16+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:17+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:18+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:19+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:20+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:21+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:22+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:23+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:24+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:25+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:26+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:27+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:28+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:29+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:30+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:31+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:32+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:33+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:34+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:35+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:36+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:37+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:38+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:39+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:40+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:41+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:42+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:43+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:44+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:45+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:46+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:47+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:48+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:49+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:50+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:51+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:52+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:53+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:54+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:55+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:56+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:57+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:58+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:01:59+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:02:00+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,100.0,0.0,0.0,HEALTHY,,,,1.0,STABLE,NORMAL,
2026-01-01 00:02:01+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.99,0.0003,0.059,INJECTOR_DEGRADATION,846.95,5.45,1998.8,1.0,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:02+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.96,0.0009,0.2931,INJECTOR_DEGRADATION,170.28,1.72,1996.4,1.0,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:03+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.9,0.0017,0.8732,INJECTOR_DEGRADATION,57.07,0.8,1993.2,1.0,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:04+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.82,0.0029,1.9055,INJECTOR_DEGRADATION,26.09,0.52,1988.4,1.0,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:05+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.7,0.0043,3.61,INJECTOR_DEGRADATION,13.73,0.34,1982.8,0.999,ESTIMATED,PHYSICAL_FAULT,
2026-01-01 00:02:06+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.57,0.0058,6.0217,INJECTOR_DEGRADATION,8.21,0.26,1976.8,0.999,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:07+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.44,0.0074,9.1145,INJECTOR_DEGRADATION,5.4,0.22,1970.4,0.999,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:08+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.3,0.009,12.9216,INJECTOR_DEGRADATION,3.8,0.19,1964.0,0.999,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:09+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.15,0.0106,17.4739,INJECTOR_DEGRADATION,2.8,0.17,1957.6,0.998,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:10+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,99.01,0.0121,22.6823,INJECTOR_DEGRADATION,2.15,0.15,1951.6,0.998,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:11+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.88,0.0135,28.4599,INJECTOR_DEGRADATION,1.71,0.14,1946.0,0.998,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:12+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.76,0.0148,34.7216,INJECTOR_DEGRADATION,1.4,0.13,1940.8,0.998,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:13+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.64,0.0162,41.4435,INJECTOR_DEGRADATION,1.17,0.13,1935.2,0.998,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:14+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.51,0.0177,48.6605,INJECTOR_DEGRADATION,0.99,0.12,1929.2,0.997,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:15+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.37,0.0195,56.4057,INJECTOR_DEGRADATION,0.85,0.11,1922.0,0.997,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:16+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.21,0.0213,64.769,INJECTOR_DEGRADATION,0.74,0.11,1914.8,0.997,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:17+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,98.05,0.023,73.7185,INJECTOR_DEGRADATION,0.65,0.1,1908.0,0.997,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:18+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.9,0.0246,83.1631,INJECTOR_DEGRADATION,0.57,0.1,1901.6,0.996,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:19+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.77,0.0258,92.9548,INJECTOR_DEGRADATION,0.51,0.09,1896.8,0.996,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:20+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.66,0.027,102.9496,INJECTOR_DEGRADATION,0.46,0.09,1892.0,0.996,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:21+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.55,0.0283,113.1254,INJECTOR_DEGRADATION,0.42,0.09,1886.8,0.996,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:22+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.43,0.0299,123.5193,INJECTOR_DEGRADATION,0.38,0.08,1880.4,0.996,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:23+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.28,0.0317,134.2843,INJECTOR_DEGRADATION,0.35,0.08,1873.2,0.995,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:24+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,97.11,0.0336,145.5084,INJECTOR_DEGRADATION,0.32,0.08,1865.6,0.995,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:25+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,96.94,0.0354,157.1577,INJECTOR_DEGRADATION,0.3,0.07,1858.4,0.995,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:26+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,96.8,0.0368,169.021,INJECTOR_DEGRADATION,0.27,0.07,1852.8,0.995,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:27+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,96.68,0.0378,180.9523,INJECTOR_DEGRADATION,0.26,0.07,1848.8,0.994,LOW_RUL,PHYSICAL_FAULT,
2026-01-01 00:02:28+00:00,ENG-DATASET-000,MSN-INJECTOR_DEGRADATION-000,96.59,0.0387,192.7505,INJECTOR_DEGRADATION,0.24,0.07,1845.2,0.994,LOW_RUL,PHYSICAL_FAULT,
